amount,rooted,emulator,new_beneficiary,unusual_location,late_night,high_frequency,typing_speed,hesitation_time,cancelled_attempts,rapid_retries,fraud
78016,1,0,1,1,1,1,54.569531253764794,4.803831785453286,2,0,1
87918,1,0,1,0,0,0,65.06656653881423,4.601738357404866,5,0,1
81663,1,0,1,0,0,1,70.85770507518033,4.219055899148425,5,1,1
14789,1,0,0,0,0,1,64.853731579837,3.3948070341834806,1,1,0
51050,0,0,1,1,0,0,62.12774675936746,2.3337049869790727,5,1,1
94840,1,0,1,1,1,1,47.40831399971259,3.3905462474814567,1,1,1
56335,0,0,1,0,1,0,95.5523014789689,2.7865078853711256,4,1,1
21640,1,1,0,0,0,0,76.54606325539146,4.260971974774019,2,1,1
12188,0,0,1,1,0,1,95.67887233119589,3.7174208531015336,3,1,1
19945,1,1,0,1,0,0,60.306119147818485,3.4049448175548918,0,0,1
47268,1,0,0,0,1,1,66.44299700596363,0.9662160812783066,1,0,0
22794,0,1,0,0,0,1,76.60673575993081,3.2947249119738,5,1,1
63732,1,1,0,0,1,0,53.77886304111988,2.4323295968076386,3,0,1
23037,1,0,1,1,0,0,86.2971776920495,3.889958122598485,4,0,1
96554,0,0,1,0,1,0,58.06540248074444,2.2733291907202062,2,0,0
57863,0,0,1,0,1,0,76.88630863169737,2.4890304802075747,2,0,0
67369,1,1,1,0,0,0,70.14679883199827,2.0755905486384236,4,0,1
72398,0,0,1,0,0,1,71.67197307182012,4.920905505211887,4,0,1
78618,0,0,1,0,1,0,83.48900137151212,2.9685785516720826,0,1,1
76679,1,1,1,1,0,0,45.968495619995366,4.556961867630135,3,0,1
15121,0,1,1,1,0,0,50.28674638496477,4.35908625641154,1,0,1
32322,1,1,0,1,1,1,72.27974338466318,3.763836841483937,4,0,1
24171,0,1,0,1,1,1,72.90279990446744,2.522538668690956,2,1,1
67323,1,1,1,1,0,0,60.30090379616082,2.692291450859541,4,0,1
50384,1,1,0,1,0,0,67.41406763286864,4.671415887534966,4,1,1
24024,1,1,0,1,1,0,24.77672667919778,1.1534793625543793,5,0,1
80318,0,1,0,1,0,0,81.43879326392465,3.9189442181484893,2,0,1
46399,1,0,1,1,1,0,86.0770177404135,1.4870966569054085,2,1,1
18171,0,0,0,0,1,1,72.19823501537472,0.2916258140889705,2,1,0
7500,1,1,0,0,1,0,58.09000828487565,1.9744546759625725,4,0,0
24512,1,1,1,1,1,1,72.21680127770558,2.611986038470607,1,1,1
35767,1,1,1,1,1,1,73.80822370981133,0.659334446957287,5,0,1
41121,0,1,1,0,0,0,55.28354363505947,3.7358435012021394,5,0,0
98283,1,1,0,0,1,1,90.29599424918521,3.711285378498548,2,1,1
83255,1,0,0,0,1,0,96.4989766693547,3.653367600770632,0,0,0
58655,0,1,1,1,1,1,79.34037345087705,1.6049299650194064,5,0,1
59065,1,1,1,0,0,1,46.4149159487845,2.4889852180640566,0,1,1
9008,1,0,1,1,0,1,70.47191222628886,0.8694671161408773,1,0,1
28916,0,1,1,1,1,0,72.57470071112408,2.1898587874319735,1,1,1
70202,0,1,1,0,1,1,100.25041421110058,4.776543427782689,5,1,1
50487,0,0,0,1,0,0,72.74493064684398,1.5124647573631749,4,0,0
36911,1,1,1,0,1,0,45.289901624696725,0.24465267989413453,5,0,1
91281,0,1,0,0,1,1,61.94948244997873,1.5619336971720195,0,1,1
52031,1,1,1,0,1,1,67.08040015738473,4.175581300335228,1,1,1
29102,1,0,0,0,0,1,77.49648085083314,4.5340393289968635,5,0,0
1252,0,1,0,0,0,1,69.55774569489422,0.047705897747964965,3,1,1
1841,0,1,1,0,0,1,64.40828674569926,2.401524733141051,0,0,1
50731,1,0,0,0,0,0,46.22329192553107,4.7405832335963645,4,1,1
28521,0,0,0,0,0,1,59.485023224602735,0.6284559787295585,5,0,0
72792,0,1,1,1,1,0,65.23035843710052,0.31312144241449347,1,1,1
97013,1,1,0,0,0,0,67.24287941564312,3.7903970711828734,4,0,1
18312,0,1,0,1,1,0,94.29128274320819,3.200163929092532,3,1,1
55578,0,1,0,0,0,1,80.040146744275,3.6059419832635022,2,1,1
3242,0,1,1,1,1,0,56.47450432309785,1.3591439365116098,3,1,1
51517,1,1,1,0,1,1,78.79736288910324,2.016687390586474,0,1,1
76518,0,1,0,1,0,0,51.014745340253846,2.868130388827494,2,0,1
10693,0,0,0,1,0,1,52.83318790358403,3.805701665475516,0,1,0
23674,1,0,1,1,1,1,59.58078462053498,1.5934320658927263,1,0,1
33182,1,1,1,1,1,0,68.76156278995019,2.0273628089534315,1,0,1
83651,1,0,0,0,0,0,80.9011184154255,2.682150241378633,4,1,1
64350,1,1,0,1,1,0,76.89432076614874,0.03140724452555366,0,0,1
87246,0,1,0,1,1,1,79.12941876537579,4.234821929453943,2,0,1
11027,1,1,1,0,1,1,86.38129182630104,3.1199482034479042,5,0,1
36623,1,1,0,1,1,1,83.28600185142881,0.41193380808419444,2,1,1
86140,0,0,0,0,0,1,62.29749552155462,1.767152034536315,2,0,0
76930,1,1,0,0,1,1,59.89702532824839,0.8955057172000447,1,1,1
30358,1,1,1,1,0,0,80.16013100218468,0.1986971406322785,3,0,1
16458,0,1,0,0,1,0,86.85057061711116,1.5553383760769428,1,0,0
9501,1,1,0,0,1,1,78.69970676392475,4.365174556533279,5,0,1
78658,1,0,0,0,0,0,84.59364401108675,0.33682759766133885,2,0,0
96567,0,1,1,1,1,0,76.02101811186716,4.386556136398356,4,1,1
58769,0,0,0,1,0,1,90.77699230198768,1.090929545840471,2,0,0
44563,0,0,0,1,1,1,61.73359323961759,4.776627105334223,2,0,0
978,0,1,1,1,0,1,84.85097841026594,1.0983988704506604,3,1,1
378,0,1,0,1,1,0,68.57856870312139,4.27997863751365,4,0,1
73970,0,1,1,0,1,1,52.093550261900965,4.5882549161119,4,1,1
35020,0,0,1,0,1,1,65.72579667132176,4.61053000169476,3,0,0
54164,0,0,1,1,1,0,79.14372227785043,0.6187604857050272,0,1,1
35861,0,1,1,1,1,1,90.32485626814423,3.355417918096385,3,1,1
25506,0,1,1,0,0,0,71.09966175982645,4.116911510885039,2,1,1
30946,0,0,1,0,1,1,64.13068416815685,3.6796953090779327,1,1,1
78868,0,1,0,0,1,1,79.82056520599228,2.3674218262086484,2,1,1
67015,1,0,1,1,1,1,44.75974319519716,4.706800913605387,4,0,1
37503,0,0,0,0,0,1,72.41416289159092,0.8990975913098259,3,0,0
69805,0,0,1,1,0,1,42.467973515414556,4.38794466927452,4,1,1
36400,0,0,0,1,0,1,49.410104737081184,1.2054963660779987,4,1,0
10302,0,1,0,0,1,1,53.05345170650594,2.252704713546562,2,0,0
92387,0,1,1,0,0,0,76.08848887613016,2.3127036700719805,4,0,1
28375,1,0,0,1,1,0,64.09802568514564,1.447080621578719,0,0,0
17217,1,1,0,1,0,0,55.367182502679746,1.4205874591101508,2,1,1
22922,1,0,1,0,1,1,81.41142942691259,1.8677918065420855,5,1,1
80781,1,1,0,0,0,0,57.51533493280767,0.06471060107254234,1,0,0
56582,0,0,0,1,0,0,74.832815901376,1.209789428291756,2,1,0
99093,1,1,1,0,1,0,71.56022414691166,4.75615667832832,4,1,1
19286,1,1,0,1,1,0,64.61842660317126,3.595631541137541,1,0,1
97469,0,0,0,0,0,0,68.88634408232302,2.2233746886556776,2,1,0
5544,1,1,1,0,0,1,81.72747099373078,0.004897077507339254,4,0,1
92015,1,0,0,1,1,0,49.206757794540486,3.540476750893477,0,1,1
35680,0,1,0,0,0,0,98.49148393146216,2.4646035005315636,4,1,0
62157,0,0,1,0,0,0,64.29738947670009,3.281469407150489,0,0,0
98109,1,1,0,1,0,1,75.42812933624641,1.9716419981238287,5,1,1
36496,0,1,1,1,0,1,50.556311198597584,0.0038870996572643035,3,1,1
65567,1,0,1,0,1,0,103.81846534407981,2.9181990928976727,4,0,1
34278,0,0,0,1,0,1,52.187965326471584,3.94169934240163,4,0,0
81345,1,1,0,0,0,1,71.3484080885685,1.0831429269691233,5,0,1
26346,1,1,1,1,0,0,85.39567878185534,3.313500222910559,0,1,1
3651,1,0,1,1,1,1,83.1087432808205,1.7575676736657124,0,0,1
87142,0,0,1,1,1,0,82.93966548232882,4.165803402591624,2,1,1
32969,0,0,1,0,1,1,66.764684827578,2.1893260707927324,0,1,1
13316,1,0,0,0,1,1,101.60342245812299,0.3134446215857428,1,1,0
46192,0,1,1,0,1,1,61.17479736772083,2.6461362686393093,4,0,1
74133,0,1,0,1,0,0,70.8338828824169,3.0382122013449884,1,1,1
56336,1,1,0,1,0,1,64.62710755312288,1.5982690814512701,3,0,1
96905,0,1,0,0,0,1,61.08415978943761,0.3880471270717828,3,1,1
21508,0,1,0,0,0,1,87.14128155428504,3.7657055982714436,1,1,1
70208,1,1,0,1,0,1,87.74207798601421,2.7044237167400693,3,1,1
27207,1,0,0,0,0,1,74.21796808657814,1.048666240705058,5,1,0
20729,0,1,0,0,1,0,84.28382968736537,0.9369488047047025,4,0,0
90211,0,0,0,0,1,1,56.696663759115324,2.729775627990577,4,1,1
25042,0,0,1,1,1,1,58.05308041482811,1.5481685389322393,5,0,1
59634,1,0,0,0,0,0,35.47698921136782,3.45613280502735,2,1,0
78187,0,0,0,1,1,0,31.54022803142086,1.7438464150222222,2,0,0
41974,0,1,0,0,1,0,93.16321492045014,2.352348605529933,0,1,0
30038,0,0,1,0,1,1,69.68749551701671,0.29860388736514254,0,1,0
54656,0,0,0,1,1,0,82.78358652379319,2.304796461753658,3,1,1
81197,0,1,0,1,0,1,74.51485860325745,0.05064582212886193,2,0,1
8546,0,0,0,1,0,1,83.87861518783282,1.8033945672540792,0,1,0
56757,1,0,0,0,1,0,81.18725532094075,1.5511766044362107,2,1,0
45722,1,1,1,0,1,0,44.944721708991466,3.781133741097007,3,0,1
6283,1,0,1,0,1,0,86.78957925179822,3.843872197501954,3,0,0
71830,0,1,0,0,1,1,78.90349507272818,2.0937588646989487,5,1,1
91238,0,1,0,0,1,1,36.91247438638273,4.879378859606155,3,0,1
74363,1,1,1,0,0,1,78.2480854625895,1.2504017046971954,5,0,1
94501,1,1,1,1,1,1,43.98502596096988,0.8287989211434871,2,1,1
92101,1,1,1,1,1,0,91.74162036144133,4.071578115459124,0,1,1
85924,1,0,1,0,0,1,81.21994704684957,2.5505480445721735,3,1,1
50840,1,1,1,1,1,1,72.32634495984256,0.9765962045034204,0,0,1
17137,0,1,1,1,0,0,74.01998148450085,1.6646688358856798,5,1,1
83498,0,1,0,0,1,0,48.65605445118031,0.4732563425735814,5,1,1
11549,0,1,0,1,1,1,79.30156841610264,3.481092510947035,5,1,1
46771,0,1,1,0,1,1,65.68218136088812,2.4839552160284732,2,1,1
46229,0,0,1,1,0,1,57.33662456066689,2.8213054720597643,1,0,0
14702,1,0,1,0,1,0,59.82658824458521,0.37170707500680966,0,1,0
83666,1,1,0,1,1,1,49.66766729050032,3.496582687345647,1,0,1
13344,0,0,1,1,0,1,100.55990046925245,1.4691301875704676,1,0,0
28625,1,1,0,0,1,0,83.04519118324659,0.8000669094012475,3,0,0
7913,0,1,0,0,1,0,86.35452231643943,2.123394647202905,0,1,0
28537,0,1,1,1,1,0,51.99881446066723,4.272818988963572,0,0,1
15639,1,0,1,0,1,1,39.22168650931508,1.8576550911081824,3,0,1
58018,0,1,0,1,0,0,66.60093012703956,0.5451446165305474,2,0,0
83286,0,1,0,0,1,0,66.82287664530733,4.710892684011171,5,0,1
99328,0,0,0,1,1,0,73.4264729836526,3.196037627930835,0,0,0
26718,1,1,1,1,0,1,101.4496357968774,1.5079214615101182,1,1,1
10870,1,0,1,0,1,0,56.791799240165126,2.914712165724134,4,0,0
17448,0,0,1,0,0,0,45.11760929066338,0.45159988481917934,4,0,0
67310,0,1,0,1,1,0,52.95255438330726,2.821347696291655,1,0,1
71555,1,0,1,0,0,1,73.37526216170976,4.0966404567332395,1,1,1
20852,1,1,1,1,0,0,94.95024591558044,0.6918609602134479,0,1,1
60223,1,0,1,0,0,0,80.47264385077438,4.173094472695111,2,1,1
42382,1,0,0,0,0,1,49.27112500260546,2.764493422775258,2,1,0
98981,0,0,1,0,0,1,95.38741575219507,0.9618512160215703,0,1,1
68916,0,1,1,0,0,0,60.15905451746542,1.0564611016565917,3,1,1
38754,0,0,1,1,0,1,40.70150496414071,4.415648007888008,5,1,1
57452,1,1,1,0,0,0,71.71469639214683,2.3787796450062144,4,1,1
86000,1,1,1,1,1,1,66.42253074260479,1.4142383108915628,1,0,1
3660,0,1,0,1,0,1,98.61475896117989,1.2623748292122077,2,1,1
45127,1,0,0,1,0,1,50.87283389627128,2.0006446658835184,3,0,1
91254,0,0,0,0,1,0,94.29353631970005,3.888562678873075,4,0,0
52782,1,1,0,1,1,1,58.55328331590141,0.13367811322453682,1,1,1
3200,0,1,0,1,0,0,60.12272768187977,0.5384485389295413,0,1,0
48123,0,1,1,0,1,1,60.44005381863975,2.2234040700615814,3,1,1
8799,0,1,0,0,0,0,91.2833909863403,4.538668413115886,1,1,0
32135,0,1,0,1,0,1,48.13335098409222,4.418002793505,0,1,1
98705,1,1,1,0,1,0,58.17059985339999,3.90616603675059,1,0,1
17469,0,0,0,1,1,0,70.87998511394524,4.8942009777049575,0,1,0
35428,0,1,0,1,0,0,74.85920002489667,0.5378284926677368,5,1,1
47095,0,1,0,1,1,0,81.07800582733314,4.417194517656568,0,0,0
18778,0,1,0,1,1,0,63.97610755520466,0.10005230256281472,4,1,1
49971,1,1,1,0,0,1,84.41345335344414,2.075316493476925,5,0,1
81109,0,0,1,1,0,0,33.32880399308975,1.127632475754956,3,1,1
27895,0,0,0,0,1,1,75.14144908391667,1.8143250562078617,2,1,0
87431,1,1,0,0,1,1,77.7285108166423,4.8698392055160244,4,1,1
61092,0,1,1,1,0,1,57.17632617391443,1.6451553245520956,2,1,1
6905,0,1,0,1,0,1,79.66828248025499,3.1477490128352565,4,0,1
50321,0,0,1,1,1,1,56.93670395814989,3.441797342032439,0,0,1
89504,0,0,1,0,1,0,68.16508419430279,2.747774547124582,4,1,1
67077,1,0,0,0,0,1,49.75913688178751,0.4549493169716834,0,0,0
71027,1,1,0,0,1,0,76.41087298076702,4.280087824145539,3,1,1
23942,1,0,0,1,0,0,83.59751382767742,3.936537418779248,1,1,0
21370,1,1,0,1,1,1,61.320695805582915,3.747574720230621,0,1,1
54857,1,1,0,1,1,0,69.8530105395133,4.552338444831912,2,1,1
90375,1,1,0,0,1,1,70.59307563251839,1.7368712719791202,0,1,1
85478,0,1,0,0,0,0,64.29707887664561,2.8803467254685873,0,1,1
38941,0,1,0,1,0,0,74.5613898621009,3.916391556655337,2,1,1
55833,0,0,0,1,1,1,108.23169249339057,2.2222070751471894,0,1,1
38042,0,0,0,0,1,0,91.55771838101728,4.815198157477257,0,1,0
81436,1,0,1,1,0,0,65.61766689523755,4.243433111946428,2,0,1
18817,0,1,0,1,1,0,76.57867944685889,2.6531239232261243,1,1,1
11777,0,0,0,1,0,1,67.21273352614875,0.7366264932629785,3,0,0
8081,1,1,1,0,0,1,61.90886480065305,2.518403228970782,0,1,1
53423,0,1,1,0,1,0,89.68833452578181,1.034741255180467,0,0,1
26159,0,1,0,1,0,0,69.78493101181013,2.032894880124252,1,1,1
15550,1,0,1,0,0,1,70.11337853918921,1.3276808864843321,1,1,1
70258,0,0,0,0,1,0,114.85621351391212,4.06469281018813,3,0,0
91747,0,0,1,1,1,1,79.57361425859891,1.2970110902078131,0,1,1
85445,1,0,1,1,1,1,62.86859321114024,2.9573373251925634,3,1,1
19797,0,1,1,1,1,0,76.32762176499145,0.26084778203528614,1,1,1
20992,0,1,0,1,1,1,68.79718861068389,3.7696826617869728,1,1,1
22616,0,1,1,1,1,1,79.13358741944832,2.2444501013555493,0,1,1
10160,0,1,1,0,1,0,50.11096207268906,2.079769520780344,5,1,1
85939,0,1,1,0,1,1,61.48671987720492,2.1762296754189627,2,1,1
46946,1,0,1,0,1,0,78.09139778494136,3.5639285441296593,4,0,0
93296,0,0,1,0,0,0,74.38168457807032,2.155821808337623,1,0,0
8603,0,1,1,0,0,1,73.34377290738033,3.6872877240259823,0,1,1
17368,0,1,0,1,0,1,80.72873117302906,1.4147464166611239,2,1,1
82153,1,1,0,1,1,0,74.5448747027666,4.802798377712556,5,0,1
37391,1,1,0,1,0,1,47.527414754334515,2.5523789674697013,3,1,1
90357,1,1,1,1,1,0,45.402387172614226,2.9179261316440837,3,1,1
28084,0,0,1,0,0,0,91.28200152765953,3.4750945712661165,3,0,0
20605,0,1,1,1,0,0,93.76261653432219,2.923295251837007,2,0,1
44204,0,0,0,1,0,0,105.43064839831834,2.820505596098582,4,0,0
49387,0,0,1,1,1,1,64.12021639868061,0.012094042227155377,2,1,1
26863,0,1,1,1,1,0,54.3612777015001,2.2978730900055604,2,1,1
73729,1,1,1,1,0,1,60.61841638978846,4.333941382718041,1,1,1
20671,0,0,1,0,1,0,54.85489846698813,4.6191641529500105,5,0,0
50503,0,0,1,1,1,0,57.57983656836825,1.4412185610815316,0,0,0
36505,1,0,1,0,1,0,92.85879041340905,3.5414312654504854,2,0,0
13713,1,1,0,0,1,0,63.72731171319186,4.292529553703709,3,0,1
53090,1,0,0,1,0,1,53.01839362357278,2.2016000273728786,1,0,1
30825,1,1,0,0,0,0,49.413116617894644,2.989319947263996,3,1,1
29575,1,0,1,0,1,0,78.01713314640082,3.1995665966785314,0,0,0
63331,0,1,0,1,1,1,73.83010032283141,4.745043311652299,1,0,1
58463,0,1,1,0,1,0,83.2534788686991,2.4101408117675605,0,1,1
88488,0,0,1,0,0,1,56.51886158218882,3.8914332152112903,2,1,1
33171,0,1,0,1,0,0,75.96397619822666,0.9346405217494508,1,0,0
56001,0,1,1,1,1,0,104.74995812802113,2.9287590632237808,0,0,1
9726,1,0,0,1,0,0,69.31164680427489,2.278644228324364,5,1,1
33359,0,1,0,0,1,0,67.22417013080309,1.148607400169821,3,1,0
47108,0,0,0,0,1,0,63.751464313888576,0.06801745798707293,2,0,0
142,1,0,1,0,1,0,64.88362110924871,2.955656005003022,5,0,0
52000,1,0,1,0,1,0,83.19748544192106,4.045873749789025,1,1,1
68931,0,1,1,1,1,0,50.64203053934355,4.035788392900801,5,0,1
36548,0,1,0,1,0,0,34.58007095168171,1.9476748348655348,2,0,0
99289,1,0,0,0,0,1,91.60219460884659,0.9041416273813219,5,1,1
7223,0,1,0,0,0,0,75.94319040743818,4.716640861058457,1,1,0
44233,1,0,1,0,0,1,62.41985362218904,1.9085696547626319,1,0,0
91665,0,0,1,0,0,1,102.96827392040788,1.7389120925620516,4,1,1
68381,1,0,1,1,1,1,65.71360486910663,3.0741915043245522,1,1,1
68284,1,1,1,0,0,1,37.462090456658224,2.200400595133008,0,1,1
4144,1,1,0,1,1,0,73.89073596576235,1.719264755979641,0,1,1
91438,0,1,1,1,0,0,76.59663412930223,1.624772797848268,0,0,1
39611,1,0,1,1,0,0,76.91767117186073,1.9612386845769614,2,1,1
73899,1,0,0,0,0,0,61.27251506588238,3.426647458970265,4,0,0
15700,0,1,1,1,0,0,51.04507531600383,0.057562267666459443,0,1,1
1919,0,1,1,1,0,1,68.97489511609717,1.0145439423778928,3,1,1
91249,0,0,0,0,0,1,95.94323981638351,1.2781878919448686,2,1,0
80042,1,0,1,0,1,1,69.47280677054505,4.9978050503833735,4,1,1
12072,1,0,0,1,1,0,64.61514139194067,4.420345733021471,2,1,1
75396,1,0,1,0,0,0,59.456735363176456,2.105970870609784,4,0,1
93247,0,1,0,0,0,1,65.40004470302208,3.506118651370196,2,0,1
34741,0,1,1,0,0,1,80.41375058480287,1.1786331451962346,5,1,1
5163,1,0,0,0,1,1,70.78362595876769,4.6954296210877,2,1,1
10491,0,0,1,1,0,1,72.51049024414765,4.640186683699802,0,0,0
99280,0,1,1,1,0,0,85.54982864413955,0.8097757262169369,0,1,1
66435,1,0,0,0,1,1,65.73832828710202,4.64197080171166,0,1,1
63610,1,0,0,1,0,1,66.7558016400198,2.0522044510150894,3,0,1
84991,0,1,0,1,1,1,55.96329908450027,2.4614971697744954,5,0,1
72007,1,1,1,1,0,1,93.87659248052847,3.462330086670931,1,0,1
28215,0,1,0,1,0,1,92.88883450787677,2.3931927428875803,1,0,1
88897,0,0,1,0,1,0,71.80660693436356,2.864614056597113,4,1,1
81552,1,0,0,0,0,1,59.16784962964036,2.2378249069567286,3,1,1
44159,1,1,1,0,0,1,72.62597842241664,0.3360253195324092,4,0,1
49122,0,1,1,1,1,1,70.09670905606961,2.7523781845122435,4,0,1
10950,0,0,0,0,1,1,76.03738775892229,0.24621605200411512,3,0,0
59020,1,0,1,0,1,0,67.87333868738399,0.5023916437308273,3,0,1
76804,0,0,0,0,0,1,84.46683583832363,3.4361059225876147,3,1,1
24495,0,1,0,1,0,1,63.639043555364495,2.3476630569367494,1,0,1
89309,0,1,0,1,0,0,80.2494693353039,2.6992356244460898,5,1,1
1077,0,0,1,1,1,0,84.5983916159456,0.8414752928323038,4,1,1
20617,0,1,1,1,1,1,81.09209825037836,3.425947240286307,1,0,1
61607,1,1,1,1,1,0,86.83763586439633,0.3595984798595142,3,1,1
74564,0,1,1,0,0,0,69.99395827449146,1.2666107115531196,5,0,1
48531,0,0,0,0,1,0,52.751254487769984,4.514948678501048,3,0,0
15197,1,0,1,1,1,0,87.01214903224424,0.12835505593467078,2,1,1
3995,1,1,0,0,0,0,66.91202701610395,3.7294483594969012,2,1,1
43062,1,0,1,0,1,1,78.28570214753593,0.7928820781701945,1,0,0
19573,0,1,1,0,1,0,83.6982599548775,4.166063820276567,2,1,1
47332,0,1,1,0,1,0,86.42483148196908,3.0389710702009856,2,1,1
61255,1,0,1,1,0,0,66.90977207023877,0.16888616727756434,2,1,1
51524,1,1,0,0,1,1,54.204062309195706,0.042493668840427046,0,1,1
18618,1,1,1,1,0,0,50.66121370242338,2.8770194155569073,4,1,1
67272,1,1,0,1,1,1,74.57791879285166,3.969123703891833,4,1,1
92128,1,1,0,1,1,0,71.5947473359347,3.5704383451545096,4,0,1
71337,0,1,1,1,0,1,56.17968480874921,1.4775931269150582,4,1,1
57235,1,1,1,0,1,1,76.17001355031776,3.619842041116516,3,0,1
74004,0,0,0,1,1,1,62.57323198234021,1.3896123516553538,2,1,1
17231,0,1,1,0,0,0,85.69531812582224,2.475298241914985,3,0,0
48516,1,0,1,0,1,1,83.72312881426018,1.1059188442691243,4,1,1
20978,1,0,0,1,0,1,72.23401439006844,0.5781574894113772,4,0,0
82616,1,0,1,1,0,1,59.939083600448136,4.801181932007131,1,0,1
27947,1,0,1,1,1,0,73.49268469787798,3.2412783001718184,5,1,1
62445,1,0,1,1,0,1,105.42363748969699,1.1207170351250106,1,0,1
49518,0,1,0,1,0,0,53.76618552378156,0.6156710382345426,1,0,0
41841,1,1,0,0,1,1,82.18148241495302,1.2872112346021625,3,0,1
42943,1,0,0,0,1,0,74.33696680651288,1.856641664534604,2,0,0
47317,0,1,1,1,0,0,67.557552889963,4.327347137412002,2,1,1
48350,1,0,1,1,0,1,55.94196565705279,3.411968173942501,1,1,1
86348,1,1,0,1,1,0,94.44694903337009,1.8006099418056372,4,1,1
43611,1,0,1,1,1,1,87.53239286448232,1.6302688312511704,4,1,1
75966,0,0,0,1,0,0,82.12315078933192,1.1885576341192905,4,1,0
72188,1,0,0,1,1,0,72.85258785041732,0.5632642692333573,5,0,1
85321,1,1,1,0,0,1,41.32822282064794,4.306436410738606,0,0,1
28764,1,1,0,0,1,0,73.63354661505626,2.358416307304955,3,1,1
43320,1,0,1,1,1,0,56.16878420602312,4.731009085327017,0,0,1
69903,0,0,1,1,1,0,86.55884373534451,3.899165920076501,3,1,1
86809,1,1,1,1,1,0,82.7972380921729,3.46599999579923,5,0,1
48377,0,1,0,1,1,0,82.4694421576424,1.7307527841580472,4,0,0
13211,1,0,1,0,0,0,99.35675343713953,2.3542684575187316,3,0,0
2749,1,0,1,0,0,1,46.524836959558826,1.1866460343039371,3,0,0
13241,1,0,1,1,1,1,39.57537642653402,3.99773791586882,2,1,1
42505,0,1,1,0,0,1,83.51506167284677,2.3314321959964652,3,1,1
21178,1,0,0,1,1,1,47.98750691828507,3.945688327221506,2,1,1
32634,1,1,0,0,0,0,70.44831959187394,0.41066288056835265,4,1,1
10645,0,1,1,0,1,1,65.07576815487216,1.5732625858533666,0,1,1
9974,1,0,1,1,0,0,71.29956593339163,0.4391779765796916,2,1,1
27795,1,1,0,1,1,1,67.43609438229511,2.9501626037198134,0,1,1
95056,1,0,1,0,0,0,74.48164081610958,3.6185693528837577,2,1,1
82807,1,0,1,0,1,0,43.861151301604615,3.9239331322419115,1,1,1
84800,0,1,0,0,0,1,90.28134433563044,1.8519791126298457,0,1,1
76938,0,0,0,0,1,0,69.35080820297722,0.6840946873763154,2,0,0
12346,0,1,1,0,1,0,72.23080311597134,4.8422532206555395,2,0,0
77485,1,1,0,1,0,1,54.29749968931957,0.9497828790812363,1,1,1
27422,1,0,0,1,0,0,73.42686201592821,1.6146253038583225,2,1,0
82222,1,1,1,0,0,0,78.66068918530675,1.5236579377551385,2,0,1
75389,1,1,1,0,1,1,67.26068354122975,3.8499153650189752,4,1,1
45601,0,0,0,0,0,0,68.55234346165928,4.182493953299183,2,0,0
61760,1,1,1,1,0,1,55.03833595484254,1.4271788132700842,1,0,1
90658,0,0,1,1,0,0,33.3176938582058,1.416546998214347,0,0,0
96144,1,0,0,1,0,0,69.10326157547395,3.448872927678053,5,1,1
35464,1,1,1,0,1,1,53.37747677866011,4.294772388478249,4,1,1
98547,0,1,0,0,0,1,65.82289324068027,0.7566586852938484,3,1,1
62682,1,0,0,1,1,1,100.16644662949125,4.9190165149403855,5,1,1
27238,0,1,1,1,1,0,73.83968809202845,3.4159353550262117,0,1,1
14439,0,0,0,1,1,0,56.358783557793,1.5080474530470511,2,1,0
84304,1,1,1,1,0,1,56.042889200396004,3.8274904718120406,3,1,1
67818,0,0,1,0,1,0,83.9060144498716,0.2349741763627905,1,1,0
82896,0,0,1,1,1,1,54.004615743133115,4.5500658682815285,3,1,1
53025,1,1,1,0,0,1,39.766186760748646,2.38498384708417,1,1,1
88084,0,1,0,0,1,1,72.76640042136817,1.0627787925956262,0,1,1
68946,0,1,1,0,0,0,103.03105040701695,3.3805655431170667,0,0,1
80917,1,0,0,0,0,1,70.8023944879714,0.46537899758006707,4,0,0
57388,0,0,1,0,1,0,69.36882795146592,2.3741356132355524,4,0,0
37320,1,1,1,0,0,0,50.11788849696798,4.694512774869562,2,1,1
83693,0,1,0,0,1,0,47.03515649550984,3.1927648380415103,2,0,0
68837,1,0,0,1,1,1,72.50196654910755,0.47240952468715625,2,1,1
35266,1,1,1,1,1,0,91.15761477782053,4.3815899717171245,3,1,1
76438,1,1,0,1,0,0,72.77595035484872,4.147155162543391,4,1,1
99872,1,0,0,1,0,0,68.20120072907376,3.6981371940192584,5,1,1
38899,1,1,0,0,0,1,76.2127277958704,0.8169714203986006,0,0,0
51438,0,0,1,0,0,0,88.97074147130029,3.0887419975989827,4,1,1
37217,1,0,1,0,1,1,100.59985216826806,3.9277184757347166,4,0,1
50265,1,1,1,0,1,1,72.11032629278809,3.567573002587027,5,0,1
91541,0,1,0,1,1,1,90.95853283733231,1.668002193518359,4,1,1
5419,1,1,1,0,0,0,54.9753556022612,4.749773185672212,0,1,1
42448,0,0,1,1,1,1,68.48517483003701,0.9966604452067312,0,1,1
95369,0,0,0,0,1,0,63.02159546276329,2.190403647697814,0,1,0
7879,1,0,1,1,1,0,92.46259860275451,2.050233114505864,0,0,1
56872,0,1,1,1,0,1,91.73037218333512,4.482030751318266,2,0,1
87947,0,0,1,1,0,0,72.64772029186753,1.043359483824583,2,0,0
25968,0,0,0,0,0,0,64.83264346269392,3.8554652956832935,1,1,0
